,Ca,Ti,Al,Cr,S,Si,P,Fe,Ni,Mg,cluster
19300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86116443699542,9.206284391951883,0.0,4
19301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.66035663405667,9.206284391951883,0.0,4
19302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.62463798963208,9.206284391951883,0.0,4
19303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.18326472463622,6.575917422822774,0.0,4
19304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,7.5623050362461885,0.0,4
19305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7816491187587,8.877488520810742,0.0,4
19306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.82342628522396,6.904713293963911,0.0,4
19307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22504189110144,5.918325680540496,0.0,4
19308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14148755817092,0.0,0.0,0
19309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,9.535080263093024,0.0,4
19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.98043741435055,7.891100907387327,0.0,4
19311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,6.575917422822774,0.0,4
19312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66439564875044,6.904713293963911,0.0,4
19313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3005181946444,5.589529809399357,0.0,4
19314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.30455720933821,7.5623050362461885,0.0,4
19315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7418914596403,7.891100907387327,0.0,4
19316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.86318394434231,8.877488520810742,0.0,4
19317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42181067934642,6.904713293963911,0.0,4
19318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14148755817092,9.863876134234161,0.0,4
19319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14148755817092,7.5623050362461885,0.0,4
19320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3005181946444,7.891100907387327,0.0,4
19321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.98043741435055,7.891100907387327,0.0,4
19322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.50334550493008,8.877488520810742,0.0,4
19323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66237614140356,7.5623050362461885,0.0,4
19324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86116443699542,8.548692649669606,0.0,4
19325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.18326472463622,9.206284391951883,0.0,4
19326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42181067934642,7.5623050362461885,0.0,4
19327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.50334550493008,6.904713293963911,0.0,4
19328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94269926257904,9.206284391951883,0.0,4
19329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.26278004287292,7.891100907387327,0.0,4
19330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,8.877488520810742,0.0,4
19331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7418914596403,5.918325680540496,0.0,4
19332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4615683384648,11.179059618798714,0.0,4
19333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,10.521467876516438,0.0,4
19334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.06197223993419,12.823038974504408,0.0,4
19335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4615683384648,7.5623050362461885,0.0,4
19336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.30455720933821,7.891100907387327,0.0,4
19337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.90294160346069,9.535080263093024,0.0,4
19338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42181067934642,9.863876134234161,0.0,4
19339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05793322524039,13.151834845645547,0.0,4
19340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45752932377101,7.5623050362461885,0.0,4
19341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1792257099424,8.548692649669606,0.0,4
19342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.37801400553427,11.179059618798714,0.0,4
19343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94269926257904,9.206284391951883,0.0,4
19344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.26076053552605,0.0,0.0,0
19345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1812452172893,8.219896778528467,0.0,4
19346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1812452172893,7.891100907387327,0.0,4
19347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.10172989905256,9.863876134234161,0.0,4
19348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.18326472463622,9.863876134234161,0.0,4
19349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.82342628522396,5.918325680540496,0.0,4
19350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.74391096698722,6.904713293963911,0.0,4
19351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,7.891100907387327,0.0,4
19352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.34431486845658,6.575917422822774,0.0,4
19353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22302238375455,0.0,0.0,0
19354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,8.877488520810742,0.0,4
19355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9009220961138,7.233509165105051,0.0,4
19356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0222145808158,5.918325680540496,0.0,4
19357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6205989749383,10.850263747657575,0.0,4
19358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26479955021982,6.575917422822774,0.0,4
19359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.26076053552605,6.575917422822774,0.0,4
19360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22302238375455,8.219896778528467,0.0,4
19361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.78366862610555,8.877488520810742,0.0,4
19362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22302238375455,9.863876134234161,0.0,4
19363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7816491187587,8.548692649669606,0.0,4
19364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.94471876992596,9.863876134234161,0.0,4
19365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.02423408816271,11.179059618798714,0.0,4
19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,6.904713293963911,0.0,4
19367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86116443699542,5.589529809399357,0.0,4
19368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,10.850263747657575,0.0,4
19369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.06197223993419,7.5623050362461885,0.0,4
19370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62261848228519,7.5623050362461885,0.0,4
19371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22504189110144,7.5623050362461885,0.0,4
19372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.38205302022806,11.179059618798714,0.0,4
19373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.14350706551778,0.0,0.0,0
19374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0222145808158,7.233509165105051,0.0,4
19375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66237614140356,15.12461007249238,0.0,4
19376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7418914596403,19.070160526186047,0.0,4
19377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.49930649023628,14.467018330210102,0.0,4
19378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.82342628522396,6.904713293963911,0.0,4
19379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.30253770199131,5.918325680540496,0.0,4
19380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.26076053552605,0.0,0.0,0
19381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.98245692169745,8.877488520810742,0.0,4
19382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62261848228519,0.0,0.0,0
19383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.37801400553427,0.0,0.0,0
19384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05793322524039,9.206284391951883,0.0,4
19385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.10172989905256,0.0,0.0,0
19386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.41979117199953,0.0,0.0,0
19387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77962961141178,0.0,0.0,0
19388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.14350706551778,8.877488520810742,0.0,4
19389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.62463798963208,0.0,0.0,0
19390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,0.0,0.0,0
19391,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,95.70415330786881,0.0,0.0,-1
19392,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,81.3005181946444,0.0,0.0,1
19393,0.0,0.0,0.0,0.0,9.8537225529116,0.0,0.0,81.94067975523217,0.0,0.0,1
19394,0.0,0.0,0.0,0.0,11.261397203327544,0.0,0.0,69.13744854347715,0.0,0.0,1
19395,0.0,0.0,0.0,0.0,16.422870921519333,0.0,0.0,56.654298112016,7.233509165105051,0.0,5
19396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,11.836651361080992,0.0,4
19397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94269926257904,13.151834845645547,0.0,4
19398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.94067975523217,16.768589428198073,0.0,4
19399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.10172989905256,17.426181170480348,0.0,4
19400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93866024788528,18.083772912762626,0.0,4
19401,0.0,0.0,0.0,0.0,11.261397203327544,0.0,0.0,54.093651869664996,14.138222459068967,0.0,5
19402,0.0,0.0,0.0,0.0,18.299770455407256,7.930381696156402,0.0,45.77155158202422,11.836651361080992,0.0,-1
19403,0.0,0.0,0.0,0.0,33.78419160998263,7.53875790869189,0.0,55.694055771134366,0.0,0.0,-1
19404,0.0,0.0,0.0,0.0,28.153493008318854,0.0,0.0,55.053894210546616,0.0,0.0,1
19405,0.0,0.0,0.0,0.0,15.953646038047351,0.0,0.0,61.775590596718,0.0,0.0,1
19406,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,64.65631761936288,0.0,0.0,1
19407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.57680230112614,0.0,0.0,0
19408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09567137701188,10.192672005375297,0.0,4
19409,0.0,0.0,0.0,0.0,9.384497669439618,0.0,0.0,53.453490309077225,29.920424273843622,0.0,5
19410,0.0,0.0,0.0,0.0,14.54597138763141,0.0,0.0,67.85712542230165,17.426181170480348,0.0,-1
19411,0.0,0.0,0.0,0.0,17.830545571935275,0.0,0.0,59.214944354367,22.029323366456293,0.0,5
19412,0.0,0.0,0.0,0.0,16.892095804991314,0.0,0.0,51.212924847020105,20.714139881891736,0.0,5
19413,0.0,0.0,0.0,0.0,13.607521620687447,0.0,0.0,53.77357108937111,14.467018330210102,0.0,5
19414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.451470801730345,30.24922014498476,0.0,4
19415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57074377908546,46.360217830900545,0.0,4
19416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25066299879158,45.045034346336,0.0,4
19417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.451470801730345,57.21048157855813,0.0,4
19418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.131390021436474,46.689013702041684,0.0,4
19419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.694055771134366,18.741364655044904,0.0,4
19420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.212924847020105,5.918325680540496,0.0,4
19421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.369935976146714,10.192672005375297,0.0,4
19422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.84500837822029,23.015710979879714,0.0,4
19423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.685977741746804,20.714139881891736,0.0,4
19424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.524927597926414,30.24922014498476,0.0,-1
19425,0.0,0.0,0.0,0.0,0.0,9.9864065803451,0.0,18.24460447675091,22.029323366456293,0.0,-1
19426,5.157277477123441,0.0,0.0,0.0,0.0,19.9728131606902,0.0,10.882746529991774,0.0,0.0,8
19427,0.0,0.0,0.0,0.0,0.0,17.427258542170858,0.0,21.445412279689673,6.904713293963911,0.0,6
19428,0.0,0.0,0.0,0.0,0.0,9.007347111683817,0.0,36.80928973379571,7.5623050362461885,0.0,6
19429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65025909732221,12.494243103363269,0.0,4
19430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.93260172584461,6.575917422822774,0.0,4
19431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.29647917995064,0.0,0.0,0
19432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85308640760786,0.0,0.0,0
19433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77357108937111,0.0,0.0,0
19434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.654298112016,0.0,0.0,0
19435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89486357407311,0.0,0.0,0
19436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01817556612204,0.0,0.0,0
19437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3402758537628,0.0,0.0,0
19438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9009220961138,6.2471215516816345,0.0,4
19439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.34229536110969,0.0,0.0,0
19440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.22100287640767,0.0,0.0,0
19441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.94067975523217,0.0,0.0,0
19442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.42383018669331,0.0,0.0,0
19443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.38003351288117,0.0,0.0,0
19444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0201950734689,0.0,0.0,0
19445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3005181946444,0.0,0.0,0
19446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01817556612204,0.0,0.0,0
19447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.38003351288117,0.0,0.0,0
19448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4615683384648,0.0,0.0,0
19449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6205989749383,0.0,0.0,0
19450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93866024788528,0.0,0.0,0
19451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.57882180847301,0.0,0.0,0
19452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97639839965676,0.0,0.0,0
19453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.336236839069,0.0,0.0,0
19454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.37801400553427,0.0,0.0,0
19455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.13946805082405,0.0,0.0,0
19456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.65833712670977,0.0,0.0,0
19457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05793322524039,0.0,0.0,0
19458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61857946759142,0.0,0.0,0
19459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.26076053552605,0.0,0.0,0
19460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.38003351288117,0.0,0.0,0
19461,0.0,0.0,0.0,0.0,0.0,7.342946014959633,0.0,48.33219782437522,0.0,0.0,3
19462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61252094555073,0.0,0.0,0
19463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.57882180847301,0.0,0.0,0
19464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4595488311179,8.219896778528467,0.0,4
19465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73583293759962,7.891100907387327,0.0,4
19466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41777166465265,0.0,0.0,0
19467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85914492964854,0.0,0.0,0
19468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.81938727053016,0.0,0.0,0
19469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.58084131581992,0.0,0.0,0
19470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4595488311179,0.0,0.0,0
19471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4595488311179,0.0,0.0,0
19472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61857946759142,0.0,0.0,0
19473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6205989749383,0.0,0.0,0
19474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2169638617139,7.233509165105051,0.0,4
19475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6205989749383,19.727752268468322,0.0,4
19476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66439564875044,20.714139881891736,0.0,4
19477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.13946805082405,9.863876134234161,0.0,4
19478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01817556612204,17.097385299339212,0.0,4
19479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.41373264995886,28.605240789279065,0.0,4
19480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.373974990840495,37.48272931008981,0.0,4
19481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05793322524039,23.344506851020853,0.0,4
19482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.17720620259551,10.850263747657575,0.0,4
19483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29445967260374,14.467018330210102,0.0,4
19484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.173167187901726,8.877488520810742,0.0,4
19485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77155158202422,10.850263747657575,0.0,4
19486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.85510591495475,8.548692649669606,0.0,4
19487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8989025887669,0.0,0.0,0
19488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.13542903613025,0.0,0.0,0
19489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.89688308142001,0.0,0.0,0
19490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54108365670155,0.0,0.0,0
19491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8989025887669,0.0,0.0,0
19492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.65833712670977,0.0,0.0,0
19493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.13946805082405,0.0,0.0,0
19494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53906414935466,5.589529809399357,0.0,4
19495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4952674755425,13.809426587927822,0.0,4
19496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13744854347715,5.589529809399357,0.0,4
19497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1792257099424,0.0,0.0,0
19498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.50132599758317,0.0,0.0,0
19499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.81736776318327,6.2471215516816345,0.0,4
19500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14148755817092,5.589529809399357,0.0,4
19501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.86318394434231,0.0,0.0,0
19502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.38205302022806,0.0,0.0,0
19503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,0.0,0.0,0
19504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9009220961138,0.0,0.0,0
19505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.70213380052195,0.0,0.0,0
19506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.57882180847301,0.0,0.0,0
19507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6205989749383,0.0,0.0,0
19508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3005181946444,0.0,0.0,0
19509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.175186695248634,0.0,0.0,0
19510,0.0,0.0,0.0,0.0,0.0,7.636663855558019,0.0,52.493247968195604,10.192672005375297,0.0,-1
19511,0.0,0.0,0.0,0.0,0.0,8.81153521795156,0.0,55.694055771134366,5.589529809399357,0.0,-1
19512,0.0,0.0,0.0,0.0,0.0,9.301064952282204,0.0,62.09567137701188,8.548692649669606,0.0,-1
19513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.13542903613025,0.0,0.0,0
19514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.69809478582815,8.219896778528467,0.0,4
19515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.69809478582815,5.589529809399357,0.0,4
19516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93866024788528,0.0,0.0,0
19517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0599527325873,0.0,0.0,0
19518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41777166465265,0.0,0.0,0
19519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.33825634641592,0.0,0.0,0
19520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25268250613848,0.0,0.0,0
19521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.093651869664996,0.0,0.0,0
19522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.775590596718,0.0,0.0,0
19523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.57882180847301,0.0,0.0,0
19524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.33825634641592,0.0,0.0,0
19525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82140677787704,7.5623050362461885,0.0,4
19526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22302238375455,0.0,0.0,0
19527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.18326472463622,0.0,0.0,0
19528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.70213380052195,0.0,0.0,0
19529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0222145808158,0.0,0.0,0
19530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53906414935466,6.575917422822774,0.0,4
19531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.82342628522396,0.0,0.0,0
19532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.50334550493008,5.918325680540496,0.0,4
19533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.98245692169745,6.2471215516816345,0.0,4
19534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82140677787704,0.0,0.0,0
19535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.46358784581169,0.0,0.0,0
19536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,0.0,0.0,0
19537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.90294160346069,0.0,0.0,0
19538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86116443699542,0.0,0.0,0
19539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4615683384648,0.0,0.0,0
19540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.98245692169745,5.589529809399357,0.0,4
19541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.78366862610555,7.891100907387327,0.0,4
19542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.98245692169745,0.0,0.0,0
19543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.26076053552605,5.918325680540496,0.0,4
19544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94269926257904,0.0,0.0,0
19545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,6.2471215516816345,0.0,4
19546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.30253770199131,6.904713293963911,0.0,4
19547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66237614140356,7.5623050362461885,0.0,4
19548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,7.233509165105051,0.0,4
19549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.94471876992596,0.0,0.0,0
19550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0201950734689,6.2471215516816345,0.0,4
19551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.70213380052195,7.891100907387327,0.0,4
19552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45752932377101,10.192672005375297,0.0,4
19553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.292440165256856,8.548692649669606,0.0,4
19554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.49728698288939,10.521467876516438,0.0,4
19555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54108365670155,6.2471215516816345,0.0,4
19556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.22100287640767,0.0,0.0,0
19557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13744854347715,7.233509165105051,0.0,4
19558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25066299879158,11.507855489939852,0.0,4
19559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.493247968195604,13.480630716786685,0.0,4
19560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94269926257904,10.192672005375297,0.0,4
19561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66439564875044,6.2471215516816345,0.0,4
19562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42181067934642,7.5623050362461885,0.0,4
19563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66237614140356,5.918325680540496,0.0,4
19564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,7.233509165105051,0.0,4
19565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.30455720933821,0.0,0.0,0
19566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8989025887669,7.5623050362461885,0.0,4
19567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1792257099424,6.2471215516816345,0.0,4
